file,filesize,DATE-OBS,UT-STR,EXPTIME,UT-END,DATA-TYP,OBJECT,FILTER,POL-AGL1,PA,INSROT,IMGROT,WAVEPLAT,SHUTTER,AIRMASS,ZD,ALTITUDE,AZIMUTH,DITH_NUM,DITH_NTH,DITH_RAD,NAXIS1,NAXIS2,BIN-FCT1,BIN-FCT2,RA2000,DEC2000,DOM-HUM,DOM-TMP,OUT-HUM,OUT-TMP,OUT-WND,WEATHER,NICTMP1,NICTMP2,NICTMP3,NICTMP4,NICTMP5,NICHEAT,DET-ID,OERAY
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0399_FLAT_2.0_22.5_+045_e.fits,146880,2020-06-03,09:56:57.528,2,09:57:01.701,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,13:51:50.167,-09:48:04.70,38.0,24.0,67.0,20.9,1.6,,78.75,74.48,74.08,76.68,56.23,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0399_FLAT_2.0_22.5_+045_o.fits,146880,2020-06-03,09:56:57.528,2,09:57:01.701,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,13:51:50.167,-09:48:04.70,38.0,24.0,67.0,20.9,1.6,,78.75,74.48,74.08,76.68,56.23,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0400_FLAT_2.0_67.5_+045_e.fits,146880,2020-06-03,09:57:11.104,2,09:57:15.276,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,13:52:04.202,-09:48:04.88,38.0,24.0,67.0,20.9,1.6,,78.73,74.51,74.07,76.69,56.19,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0400_FLAT_2.0_67.5_+045_o.fits,146880,2020-06-03,09:57:11.104,2,09:57:15.276,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,13:52:04.202,-09:48:04.88,38.0,24.0,67.0,20.9,1.6,,78.73,74.51,74.07,76.69,56.19,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0401_FLAT_2.0_00.0_+090_e.fits,146880,2020-06-03,09:58:18.403,2,09:58:22.570,OBJECT,FLAT,H,0.0,-122.6,90.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99986,0,0,0,151,441,1,1,13:53:11.368,-09:48:05.84,38.0,24.0,67.0,20.9,1.6,,78.73,74.48,74.08,76.63,56.08,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0401_FLAT_2.0_00.0_+090_o.fits,146880,2020-06-03,09:58:18.403,2,09:58:22.570,OBJECT,FLAT,H,0.0,-122.6,90.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99986,0,0,0,151,441,1,1,13:53:11.368,-09:48:05.84,38.0,24.0,67.0,20.9,1.6,,78.73,74.48,74.08,76.63,56.08,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0402_FLAT_2.0_45.0_+090_e.fits,146880,2020-06-03,09:58:32.52,2,09:58:36.242,OBJECT,FLAT,H,45.0,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,13:53:24.391,-09:48:06.01,38.0,24.0,67.0,20.9,1.6,,78.7,74.47,74.09,76.66,56.0,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0402_FLAT_2.0_45.0_+090_o.fits,146880,2020-06-03,09:58:32.52,2,09:58:36.242,OBJECT,FLAT,H,45.0,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,13:53:24.391,-09:48:06.01,38.0,24.0,67.0,20.9,1.6,,78.7,74.47,74.09,76.66,56.0,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0403_FLAT_2.0_22.5_+090_e.fits,146880,2020-06-03,09:58:45.726,2,09:58:49.898,OBJECT,FLAT,H,22.5,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99984,0,0,0,151,441,1,1,13:53:37.925,-09:48:06.18,38.0,24.0,67.0,20.9,1.7,,78.73,74.44,74.12,76.62,55.94,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0403_FLAT_2.0_22.5_+090_o.fits,146880,2020-06-03,09:58:45.726,2,09:58:49.898,OBJECT,FLAT,H,22.5,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99984,0,0,0,151,441,1,1,13:53:37.925,-09:48:06.18,38.0,24.0,67.0,20.9,1.7,,78.73,74.44,74.12,76.62,55.94,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0404_FLAT_2.0_67.5_+090_e.fits,146880,2020-06-03,09:58:59.348,2,09:59:03.520,OBJECT,FLAT,H,67.5,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99976,0,0,0,151,441,1,1,13:53:52.446,-09:48:06.51,38.0,24.0,68.0,20.9,1.7,,78.73,74.5,74.13,76.63,55.83,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0404_FLAT_2.0_67.5_+090_o.fits,146880,2020-06-03,09:58:59.348,2,09:59:03.520,OBJECT,FLAT,H,67.5,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99976,0,0,0,151,441,1,1,13:53:52.446,-09:48:06.51,38.0,24.0,68.0,20.9,1.7,,78.73,74.5,74.13,76.63,55.83,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0405_FLAT_2.0_00.0_+090_e.fits,146880,2020-06-03,09:59:17.633,2,09:59:21.807,OBJECT,FLAT,H,0.0,-122.6,90.0,103.812,in,pol,1.711,54.30002,35.69998,-39.9998,0,0,0,151,441,1,1,13:54:10.999,-09:48:06.77,38.0,24.0,68.0,20.9,1.7,,78.75,74.44,74.07,76.63,55.77,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0405_FLAT_2.0_00.0_+090_o.fits,146880,2020-06-03,09:59:17.633,2,09:59:21.807,OBJECT,FLAT,H,0.0,-122.6,90.0,103.812,in,pol,1.711,54.30002,35.69998,-39.9998,0,0,0,151,441,1,1,13:54:10.999,-09:48:06.77,38.0,24.0,68.0,20.9,1.7,,78.75,74.44,74.07,76.63,55.77,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0406_FLAT_2.0_45.0_+090_e.fits,146880,2020-06-03,09:59:31.174,2,09:59:35.332,OBJECT,FLAT,H,45.0,-122.6,90.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99986,0,0,0,151,441,1,1,13:54:24.034,-09:48:06.74,38.0,24.0,68.0,20.9,1.7,,78.73,74.4,74.07,76.66,55.75,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0406_FLAT_2.0_45.0_+090_o.fits,146880,2020-06-03,09:59:31.174,2,09:59:35.332,OBJECT,FLAT,H,45.0,-122.6,90.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99986,0,0,0,151,441,1,1,13:54:24.034,-09:48:06.74,38.0,24.0,68.0,20.9,1.7,,78.73,74.4,74.07,76.66,55.75,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0407_FLAT_2.0_22.5_+090_e.fits,146880,2020-06-03,09:59:44.837,2,09:59:49.0,OBJECT,FLAT,H,22.5,-122.6,90.0,103.812,in,pol,1.711,54.30002,35.69998,-39.9998,0,0,0,151,441,1,1,13:54:37.561,-09:48:07.15,38.0,24.0,68.0,20.9,1.7,,78.72,74.39,74.11,76.6,55.71,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0407_FLAT_2.0_22.5_+090_o.fits,146880,2020-06-03,09:59:44.837,2,09:59:49.0,OBJECT,FLAT,H,22.5,-122.6,90.0,103.812,in,pol,1.711,54.30002,35.69998,-39.9998,0,0,0,151,441,1,1,13:54:37.561,-09:48:07.15,38.0,24.0,68.0,20.9,1.7,,78.72,74.39,74.11,76.6,55.71,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0408_FLAT_2.0_67.5_+090_e.fits,146880,2020-06-03,09:59:58.745,2,10:00:02.910,OBJECT,FLAT,H,67.5,-122.6,90.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99976,0,0,0,151,441,1,1,13:54:52.085,-09:48:07.33,38.0,24.0,68.0,20.9,1.7,,78.74,74.44,74.08,76.64,55.68,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0408_FLAT_2.0_67.5_+090_o.fits,146880,2020-06-03,09:59:58.745,2,10:00:02.910,OBJECT,FLAT,H,67.5,-122.6,90.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99976,0,0,0,151,441,1,1,13:54:52.085,-09:48:07.33,38.0,24.0,68.0,20.9,1.7,,78.74,74.44,74.08,76.64,55.68,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0409_FLAT_2.0_00.0_+090_e.fits,146880,2020-06-03,10:00:17.131,2,10:00:21.287,OBJECT,FLAT,H,0.0,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,13:55:10.139,-09:48:07.53,38.0,24.0,68.0,20.9,1.7,,78.73,74.45,74.12,76.64,55.62,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0409_FLAT_2.0_00.0_+090_o.fits,146880,2020-06-03,10:00:17.131,2,10:00:21.287,OBJECT,FLAT,H,0.0,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,13:55:10.139,-09:48:07.53,38.0,24.0,68.0,20.9,1.7,,78.73,74.45,74.12,76.64,55.62,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0410_FLAT_2.0_45.0_+090_e.fits,146880,2020-06-03,10:00:30.866,2,10:00:35.43,OBJECT,FLAT,H,45.0,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,13:55:24.171,-09:48:07.74,38.0,24.0,68.0,20.9,1.7,,78.77,74.39,74.06,76.61,55.63,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0410_FLAT_2.0_45.0_+090_o.fits,146880,2020-06-03,10:00:30.866,2,10:00:35.43,OBJECT,FLAT,H,45.0,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,13:55:24.171,-09:48:07.74,38.0,24.0,68.0,20.9,1.7,,78.77,74.39,74.06,76.61,55.63,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0411_FLAT_2.0_22.5_+090_e.fits,146880,2020-06-03,10:00:44.570,2,10:00:48.756,OBJECT,FLAT,H,22.5,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.9998,0,0,0,151,441,1,1,13:55:37.701,-09:48:07.95,38.0,24.0,68.0,20.9,1.8,,78.76,74.43,74.15,76.6,55.62,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0411_FLAT_2.0_22.5_+090_o.fits,146880,2020-06-03,10:00:44.570,2,10:00:48.756,OBJECT,FLAT,H,22.5,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.9998,0,0,0,151,441,1,1,13:55:37.701,-09:48:07.95,38.0,24.0,68.0,20.9,1.8,,78.76,74.43,74.15,76.6,55.62,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0412_FLAT_2.0_67.5_+090_e.fits,146880,2020-06-03,10:00:58.172,2,10:01:02.350,OBJECT,FLAT,H,67.5,-122.6,90.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99986,0,0,0,151,441,1,1,13:55:51.743,-09:48:08.04,38.0,24.0,68.0,20.9,1.8,,78.73,74.4,74.05,76.63,55.62,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0412_FLAT_2.0_67.5_+090_o.fits,146880,2020-06-03,10:00:58.172,2,10:01:02.350,OBJECT,FLAT,H,67.5,-122.6,90.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99986,0,0,0,151,441,1,1,13:55:51.743,-09:48:08.04,38.0,24.0,68.0,20.9,1.8,,78.73,74.4,74.05,76.63,55.62,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0413_FLAT_2.0_00.0_+090_e.fits,146880,2020-06-03,10:01:16.464,2,10:01:20.670,OBJECT,FLAT,H,0.0,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,13:56:09.781,-09:48:08.39,38.0,24.0,68.0,20.9,1.8,,78.71,74.4,74.02,76.66,55.6,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0413_FLAT_2.0_00.0_+090_o.fits,146880,2020-06-03,10:01:16.464,2,10:01:20.670,OBJECT,FLAT,H,0.0,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,13:56:09.781,-09:48:08.39,38.0,24.0,68.0,20.9,1.8,,78.71,74.4,74.02,76.66,55.6,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0414_FLAT_2.0_45.0_+090_e.fits,146880,2020-06-03,10:01:30.76,2,10:01:34.262,OBJECT,FLAT,H,45.0,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99986,0,0,0,151,441,1,1,13:56:22.818,-09:48:08.52,38.0,24.0,68.0,20.9,1.8,,78.73,74.45,74.04,76.64,55.61,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0414_FLAT_2.0_45.0_+090_o.fits,146880,2020-06-03,10:01:30.76,2,10:01:34.262,OBJECT,FLAT,H,45.0,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99986,0,0,0,151,441,1,1,13:56:22.818,-09:48:08.52,38.0,24.0,68.0,20.9,1.8,,78.73,74.45,74.04,76.64,55.61,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0415_FLAT_2.0_22.5_+090_e.fits,146880,2020-06-03,10:01:43.722,2,10:01:47.885,OBJECT,FLAT,H,22.5,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,13:56:37.344,-09:48:08.81,38.0,24.0,68.0,20.9,1.8,,78.74,74.44,74.05,76.64,55.56,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0415_FLAT_2.0_22.5_+090_o.fits,146880,2020-06-03,10:01:43.722,2,10:01:47.885,OBJECT,FLAT,H,22.5,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,13:56:37.344,-09:48:08.81,38.0,24.0,68.0,20.9,1.8,,78.74,74.44,74.05,76.64,55.56,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0416_FLAT_2.0_67.5_+090_e.fits,146880,2020-06-03,10:01:57.291,2,10:02:01.446,OBJECT,FLAT,H,67.5,-122.6,90.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99984,0,0,0,151,441,1,1,13:56:50.880,-09:48:08.93,38.0,24.0,68.0,20.9,1.8,,78.74,74.43,74.08,76.63,55.6,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0416_FLAT_2.0_67.5_+090_o.fits,146880,2020-06-03,10:01:57.291,2,10:02:01.446,OBJECT,FLAT,H,67.5,-122.6,90.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99984,0,0,0,151,441,1,1,13:56:50.880,-09:48:08.93,38.0,24.0,68.0,20.9,1.8,,78.74,74.43,74.08,76.63,55.6,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0417_FLAT_2.0_00.0_+090_e.fits,146880,2020-06-03,10:02:15.485,2,10:02:19.629,OBJECT,FLAT,H,0.0,-122.6,90.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99979,0,0,0,151,441,1,1,13:57:07.911,-09:48:09.22,38.0,24.0,68.0,20.9,1.8,,78.71,74.44,74.07,76.63,55.59,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0417_FLAT_2.0_00.0_+090_o.fits,146880,2020-06-03,10:02:15.485,2,10:02:19.629,OBJECT,FLAT,H,0.0,-122.6,90.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99979,0,0,0,151,441,1,1,13:57:07.911,-09:48:09.22,38.0,24.0,68.0,20.9,1.8,,78.71,74.44,74.07,76.63,55.59,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0418_FLAT_2.0_45.0_+090_e.fits,146880,2020-06-03,10:02:29.51,2,10:02:33.254,OBJECT,FLAT,H,45.0,-122.6,90.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99983,0,0,0,151,441,1,1,13:57:22.953,-09:48:09.38,38.0,24.0,68.0,20.9,1.8,,78.74,74.4,74.07,76.66,55.6,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0418_FLAT_2.0_45.0_+090_o.fits,146880,2020-06-03,10:02:29.51,2,10:02:33.254,OBJECT,FLAT,H,45.0,-122.6,90.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99983,0,0,0,151,441,1,1,13:57:22.953,-09:48:09.38,38.0,24.0,68.0,20.9,1.8,,78.74,74.4,74.07,76.66,55.6,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0419_FLAT_2.0_22.5_+090_e.fits,146880,2020-06-03,10:02:42.666,2,10:02:46.868,OBJECT,FLAT,H,22.5,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99984,0,0,0,151,441,1,1,13:57:35.988,-09:48:09.61,38.0,24.0,68.0,20.9,1.7,,78.76,74.41,74.05,76.66,55.61,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0419_FLAT_2.0_22.5_+090_o.fits,146880,2020-06-03,10:02:42.666,2,10:02:46.868,OBJECT,FLAT,H,22.5,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99984,0,0,0,151,441,1,1,13:57:35.988,-09:48:09.61,38.0,24.0,68.0,20.9,1.7,,78.76,74.41,74.05,76.66,55.61,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0420_FLAT_2.0_67.5_+090_e.fits,146880,2020-06-03,10:02:56.354,2,10:03:00.582,OBJECT,FLAT,H,67.5,-122.6,90.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99983,0,0,0,151,441,1,1,13:57:49.014,-09:48:09.76,38.0,24.0,68.0,20.9,1.7,,78.76,74.44,74.08,76.66,55.61,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0420_FLAT_2.0_67.5_+090_o.fits,146880,2020-06-03,10:02:56.354,2,10:03:00.582,OBJECT,FLAT,H,67.5,-122.6,90.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99983,0,0,0,151,441,1,1,13:57:49.014,-09:48:09.76,38.0,24.0,68.0,20.9,1.7,,78.76,74.44,74.08,76.66,55.61,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0421_FLAT_2.0_00.0_+090_e.fits,146880,2020-06-03,10:03:14.702,2,10:03:18.899,OBJECT,FLAT,H,0.0,-122.6,90.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99981,0,0,0,151,441,1,1,13:58:08.058,-09:48:10.12,40.0,24.0,69.0,20.8,1.7,,78.74,74.39,74.08,76.64,55.62,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0421_FLAT_2.0_00.0_+090_o.fits,146880,2020-06-03,10:03:14.702,2,10:03:18.899,OBJECT,FLAT,H,0.0,-122.6,90.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99981,0,0,0,151,441,1,1,13:58:08.058,-09:48:10.12,40.0,24.0,69.0,20.8,1.7,,78.74,74.39,74.08,76.64,55.62,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0422_FLAT_2.0_45.0_+090_e.fits,146880,2020-06-03,10:03:28.283,2,10:03:32.439,OBJECT,FLAT,H,45.0,-122.6,90.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99983,0,0,0,151,441,1,1,13:58:21.598,-09:48:10.38,40.0,24.0,69.0,20.8,1.7,,78.73,74.39,74.08,76.67,55.57,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0422_FLAT_2.0_45.0_+090_o.fits,146880,2020-06-03,10:03:28.283,2,10:03:32.439,OBJECT,FLAT,H,45.0,-122.6,90.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99983,0,0,0,151,441,1,1,13:58:21.598,-09:48:10.38,40.0,24.0,69.0,20.8,1.7,,78.73,74.39,74.08,76.67,55.57,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0423_FLAT_2.0_22.5_+090_e.fits,146880,2020-06-03,10:03:41.837,2,10:03:46.15,OBJECT,FLAT,H,22.5,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,13:58:35.124,-09:48:10.55,40.0,24.0,69.0,20.8,1.7,,78.75,74.41,74.06,76.66,55.55,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0423_FLAT_2.0_22.5_+090_o.fits,146880,2020-06-03,10:03:41.837,2,10:03:46.15,OBJECT,FLAT,H,22.5,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,13:58:35.124,-09:48:10.55,40.0,24.0,69.0,20.8,1.7,,78.75,74.41,74.06,76.66,55.55,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0424_FLAT_2.0_67.5_+090_e.fits,146880,2020-06-03,10:03:55.407,2,10:03:59.577,OBJECT,FLAT,H,67.5,-122.6,90.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99985,0,0,0,151,441,1,1,13:58:48.665,-09:48:10.75,40.0,24.0,69.0,20.8,1.7,,78.74,74.38,74.07,76.66,55.55,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0424_FLAT_2.0_67.5_+090_o.fits,146880,2020-06-03,10:03:55.407,2,10:03:59.577,OBJECT,FLAT,H,67.5,-122.6,90.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99985,0,0,0,151,441,1,1,13:58:48.665,-09:48:10.75,40.0,24.0,69.0,20.8,1.7,,78.74,74.38,74.07,76.66,55.55,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0425_FLAT_2.0_00.0_+090_e.fits,146880,2020-06-03,10:04:13.750,2,10:04:17.911,OBJECT,FLAT,H,0.0,-122.6,90.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99981,0,0,0,151,441,1,1,13:59:07.700,-09:48:11.00,38.0,24.1,69.0,20.8,1.7,,78.75,74.38,74.06,76.64,55.57,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0425_FLAT_2.0_00.0_+090_o.fits,146880,2020-06-03,10:04:13.750,2,10:04:17.911,OBJECT,FLAT,H,0.0,-122.6,90.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99981,0,0,0,151,441,1,1,13:59:07.700,-09:48:11.00,38.0,24.1,69.0,20.8,1.7,,78.75,74.38,74.06,76.64,55.57,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0426_FLAT_2.0_45.0_+090_e.fits,146880,2020-06-03,10:04:27.331,2,10:04:31.526,OBJECT,FLAT,H,45.0,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,13:59:20.735,-09:48:11.19,38.0,24.1,69.0,20.8,1.7,,78.75,74.39,74.06,76.64,55.56,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0426_FLAT_2.0_45.0_+090_o.fits,146880,2020-06-03,10:04:27.331,2,10:04:31.526,OBJECT,FLAT,H,45.0,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,13:59:20.735,-09:48:11.19,38.0,24.1,69.0,20.8,1.7,,78.75,74.39,74.06,76.64,55.56,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0427_FLAT_2.0_22.5_+090_e.fits,146880,2020-06-03,10:04:40.956,2,10:04:45.175,OBJECT,FLAT,H,22.5,-122.6,90.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99982,0,0,0,151,441,1,1,13:59:33.763,-09:48:11.37,38.0,24.1,69.0,20.8,1.7,,78.74,74.4,74.13,76.66,55.57,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0427_FLAT_2.0_22.5_+090_o.fits,146880,2020-06-03,10:04:40.956,2,10:04:45.175,OBJECT,FLAT,H,22.5,-122.6,90.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99982,0,0,0,151,441,1,1,13:59:33.763,-09:48:11.37,38.0,24.1,69.0,20.8,1.7,,78.74,74.4,74.13,76.66,55.57,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0428_FLAT_2.0_67.5_+090_e.fits,146880,2020-06-03,10:04:54.553,2,10:04:58.753,OBJECT,FLAT,H,67.5,-122.6,90.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99984,0,0,0,151,441,1,1,13:59:48.301,-09:48:11.55,38.0,24.1,69.0,20.8,1.7,,78.74,74.39,74.07,76.66,55.57,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0428_FLAT_2.0_67.5_+090_o.fits,146880,2020-06-03,10:04:54.553,2,10:04:58.753,OBJECT,FLAT,H,67.5,-122.6,90.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99984,0,0,0,151,441,1,1,13:59:48.301,-09:48:11.55,38.0,24.1,69.0,20.8,1.7,,78.74,74.39,74.07,76.66,55.57,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0429_FLAT_2.0_00.0_+090_e.fits,146880,2020-06-03,10:05:12.875,2,10:05:17.53,OBJECT,FLAT,H,0.0,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,14:00:06.343,-09:48:11.87,39.0,24.0,69.0,20.8,1.8,,78.74,74.4,74.07,76.69,55.54,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0429_FLAT_2.0_00.0_+090_o.fits,146880,2020-06-03,10:05:12.875,2,10:05:17.53,OBJECT,FLAT,H,0.0,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,14:00:06.343,-09:48:11.87,39.0,24.0,69.0,20.8,1.8,,78.74,74.4,74.07,76.69,55.54,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0430_FLAT_2.0_45.0_+090_e.fits,146880,2020-06-03,10:05:26.474,2,10:05:30.622,OBJECT,FLAT,H,45.0,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,14:00:19.872,-09:48:12.10,39.0,24.0,69.0,20.8,1.8,,78.74,74.37,74.07,76.66,55.56,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0430_FLAT_2.0_45.0_+090_o.fits,146880,2020-06-03,10:05:26.474,2,10:05:30.622,OBJECT,FLAT,H,45.0,-122.6,90.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,14:00:19.872,-09:48:12.10,39.0,24.0,69.0,20.8,1.8,,78.74,74.37,74.07,76.66,55.56,0,2,o
